measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
pos_error_l2,e_value_constant_0.5,none,21,0.2234231640448996,0.0,0.62,0.62,0.062
pos_error_l2,e_value_constant_0.5,none,22,0.2228061183189471,0.0,0.6,0.6,0.06
pos_error_l2,e_value_constant_0.5,none,23,0.22991322748019966,0.0,0.6,0.6,0.06
pos_error_l2,e_value_constant_0.5,none,24,0.22217469968176437,0.0,0.58,0.58,0.057999999999999996
pos_error_l2,e_value_constant_0.5,none,25,0.22384431646385003,0.0,0.56,0.56,0.05600000000000001
pos_error_l2,e_value_constant_0.5,none,26,0.23304648577672255,0.0,0.56,0.56,0.05600000000000001
pos_error_l2,e_value_constant_0.5,none,27,0.22956205317673084,0.0,0.54,0.54,0.054000000000000006
pos_error_l2,e_value_constant_0.5,none,28,0.2374042283732492,0.0,0.54,0.54,0.054000000000000006
pos_error_l2,e_value_constant_0.5,none,29,0.2356678025089408,0.0,0.52,0.52,0.052000000000000005
pos_error_l2,e_value_constant_0.5,none,30,0.2294229450007507,0.0,0.5,0.5,0.05
pos_error_l2,hoeffding,none,1,0.29981261800689807,0.0,1.0,1.0,0.1
pos_error_l2,hoeffding,none,2,0.2648652810597568,0.0,1.0,1.0,0.1
pos_error_l2,hoeffding,none,3,0.30176901327364103,0.0,1.0,1.0,0.1
pos_error_l2,hoeffding,none,4,0.23913568675547078,0.0,0.9181864446257805,0.9181864446257805,0.09181864446257805
pos_error_l2,hoeffding,none,5,0.19851804608448984,0.0,0.805879507992795,0.805879507992795,0.0805879507992795
pos_error_l2,hoeffding,none,6,0.18893976900577777,0.0,0.7433823910832668,0.7433823910832668,0.07433823910832668
pos_error_l2,hoeffding,none,7,0.20225676895308603,0.0,0.715570892643022,0.715570892643022,0.0715570892643022
pos_error_l2,hoeffding,none,8,0.20335996354581024,0.0,0.6835213592057705,0.6835213592057705,0.06835213592057705
pos_error_l2,hoeffding,none,9,0.1857260856757919,0.0,0.638426590922665,0.638426590922665,0.0638426590922665
pos_error_l2,hoeffding,none,10,0.220282143556671,0.0,0.6497515519034085,0.6497515519034085,0.06497515519034085
pos_error_l2,hoeffding,none,11,0.21931318541144143,0.0,0.6287961994954944,0.6287961994954944,0.06287961994954944
pos_error_l2,hoeffding,none,12,0.20530966889762747,0.0,0.5973598067474701,0.5973598067474701,0.059735980674747016
pos_error_l2,hoeffding,none,13,0.22989298201948724,0.0,0.6065625706570386,0.6065625706570386,0.06065625706570386
pos_error_l2,hoeffding,none,14,0.224436647171829,0.0,0.5874045449118129,0.5874045449118129,0.058740454491181295
pos_error_l2,hoeffding,none,15,0.21676087542654088,0.0,0.5674211789547055,0.5674211789547055,0.05674211789547055
pos_error_l2,hoeffding,none,16,0.24819959537475,0.0,0.5877249743099049,0.5877249743099049,0.05877249743099049
pos_error_l2,hoeffding,none,17,0.24209351492873968,0.0,0.571481514911682,0.571481514911682,0.0571481514911682
pos_error_l2,hoeffding,none,18,0.232372884093506,0.0,0.5524804812001463,0.5524804812001463,0.05524804812001463
pos_error_l2,hoeffding,none,19,0.22371425851848653,0.0,0.5352841144228431,0.5352841144228431,0.05352841144228431
pos_error_l2,hoeffding,none,20,0.23134804219952038,0.0,0.5350287731536729,0.5350287731536729,0.05350287731536729
pos_error_l2,hoeffding,none,21,0.2234231640448996,0.0,0.519785211536121,0.519785211536121,0.0519785211536121
pos_error_l2,hoeffding,none,22,0.2228061183189471,0.0,0.5123543343584875,0.5123543343584875,0.05123543343584876
pos_error_l2,hoeffding,none,23,0.22991322748019966,0.0,0.51309696926488,0.51309696926488,0.051309696926488006
