measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
Interception_Rate,sim2real,Sim_252,25,0.8533333333199999,0.6959375,0.9340624999999999,0.23812499999999992,0.23812499999999992
Interception_Rate,sim2real,Sim_252,26,0.8525641025384615,0.7015624999999999,0.9309375,0.2293750000000001,0.2293750000000001
Interception_Rate,sim2real,Sim_252,27,0.8518518518148147,0.7071875000000001,0.9284375,0.22124999999999995,0.22124999999999995
Interception_Rate,sim2real,Sim_252,28,0.8452380952142856,0.7053125,0.9215625000000001,0.21625000000000005,0.21625000000000005
Interception_Rate,sim2real,Sim_252,29,0.8505747126206896,0.7153125,0.9246875000000001,0.2093750000000001,0.2093750000000001
Interception_Rate,sim2real,Sim_252,30,0.8444444444333333,0.7134375,0.9184375,0.20500000000000007,0.20500000000000007
Interception_Rate,sim2real,Sim_252,31,0.8440860214838709,0.7171875000000001,0.9165625,0.19937499999999986,0.19937499999999986
Interception_Rate,sim2real,Sim_252,32,0.8489583333124999,0.7259375,0.9190625,0.193125,0.193125
Interception_Rate,sim2real,Sim_252,33,0.8535353535151514,0.7340625,0.9215625000000001,0.1875000000000001,0.1875000000000001
Interception_Rate,sim2real,Sim_252,34,0.8529411764411764,0.7371875000000001,0.9190625,0.1818749999999999,0.1818749999999999
Interception_Rate,sim2real,Sim_252,35,0.852380952342857,0.7396875,0.9171875,0.1775,0.1775
Interception_Rate,sim2real,Sim_252,36,0.8518518518055553,0.7421875,0.9153125,0.17312499999999997,0.17312499999999997
Interception_Rate,sim2real,Sim_252,37,0.8468468468108107,0.7403124999999999,0.9109375000000001,0.17062500000000014,0.17062500000000014
Interception_Rate,sim2real,Sim_252,38,0.8508771929473683,0.7459375,0.9128125,0.166875,0.166875
Interception_Rate,sim2real,Sim_252,39,0.8547008546666666,0.7521875,0.9153125,0.16312499999999996,0.16312499999999996
Interception_Rate,sim2real,Sim_252,40,0.8541666666249998,0.7540625,0.9134375000000001,0.15937500000000016,0.15937500000000016
Interception_Rate,sim2real,Sim_252,41,0.8495934959024389,0.7515624999999999,0.9096875,0.15812500000000007,0.15812500000000007
Interception_Rate,sim2real,Sim_252,42,0.853174603142857,0.7571875000000001,0.9115625,0.15437499999999993,0.15437499999999993
Interception_Rate,sim2real,Sim_252,43,0.8565891472558138,0.7615624999999999,0.9134375000000001,0.1518750000000002,0.1518750000000002
Interception_Rate,sim2real,Sim_252,44,0.8522727272499999,0.7596875000000001,0.9096875,0.1499999999999999,0.1499999999999999
Interception_Rate,sim2real,Sim_252,45,0.8555555555333333,0.7640625,0.9115625,0.14750000000000008,0.14750000000000008
Interception_Rate,sim2real,Sim_252,46,0.8550724637391304,0.7653125000000001,0.9103125000000001,0.14500000000000002,0.14500000000000002
Interception_Rate,sim2real,Sim_252,47,0.8581560283404255,0.7690625,0.9121875000000002,0.14312500000000017,0.14312500000000017
Interception_Rate,sim2real,Sim_252,48,0.8611111110833333,0.7728124999999999,0.9140625,0.1412500000000001,0.1412500000000001
Interception_Rate,sim2real,Sim_756,1,1.0,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_756,2,0.9166666665000001,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_756,3,0.8333333333333334,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_756,4,0.875,0.1159375,0.98,0.8640625,0.8640625
Interception_Rate,sim2real,Sim_756,5,0.8,0.31906249999999997,0.98,0.6609375,0.6609375
Interception_Rate,sim2real,Sim_756,6,0.7777777778333334,0.3959375,0.98,0.5840624999999999,0.5840624999999999
Interception_Rate,sim2real,Sim_756,7,0.7857142857142857,0.4528125,0.98,0.5271874999999999,0.5271874999999999
Interception_Rate,sim2real,Sim_756,8,0.8125,0.4896875,0.98,0.4903125,0.4903125
Interception_Rate,sim2real,Sim_756,9,0.8333333333333334,0.5190625,0.98,0.4609375,0.4609375
Interception_Rate,sim2real,Sim_756,10,0.85,0.5440625,0.98,0.4359375,0.4359375
Interception_Rate,sim2real,Sim_756,11,0.8636363636363636,0.5665625000000001,0.98,0.4134374999999999,0.4134374999999999
Interception_Rate,sim2real,Sim_756,12,0.875,0.5878124999999998,0.98,0.39218750000000013,0.39218750000000013
Interception_Rate,sim2real,Sim_756,13,0.8717948717692308,0.6003125,0.98,0.37968749999999996,0.37968749999999996
Interception_Rate,sim2real,Sim_756,14,0.8809523809285714,0.6196875,0.98,0.36031250000000004,0.36031250000000004
Interception_Rate,sim2real,Sim_756,15,0.8666666666666667,0.6221875000000001,0.98,0.35781249999999987,0.35781249999999987
Interception_Rate,sim2real,Sim_756,16,0.84375,0.6146875,0.9596875,0.345,0.345
