measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
err_norm,sim2real,Sim_10080,21,0.16023126984126984,0.1028125,0.3146875,0.211875,0.25425
err_norm,sim2real,Sim_10080,22,0.15702530303030302,0.10218750000000001,0.3046875,0.20249999999999999,0.24299999999999997
err_norm,sim2real,Sim_10080,23,0.1545952536231884,0.10218750000000001,0.2959375,0.19375,0.23249999999999998
err_norm,sim2real,Sim_10080,24,0.15331173611111112,0.10343750000000002,0.28906250000000006,0.18562500000000004,0.22275000000000003
err_norm,sim2real,Sim_10080,25,0.15079309999999999,0.1028125,0.2815625,0.17875,0.2145
err_norm,sim2real,Sim_10080,26,0.15069567307692308,0.10468750000000002,0.2759375,0.17124999999999999,0.2055
err_norm,sim2real,Sim_10080,27,0.15049617283950617,0.10593750000000002,0.2709375,0.16499999999999998,0.19799999999999998
err_norm,sim2real,Sim_10080,28,0.1760947023809524,0.1171875,0.3146875,0.1975,0.237
err_norm,sim2real,Sim_10080,29,0.1726403448275862,0.11656249999999999,0.3065625,0.19000000000000003,0.22800000000000004
err_norm,sim2real,Sim_10080,30,0.178314,0.1196875,0.3084375,0.18874999999999997,0.22649999999999995
err_norm,sim2real,Sim_10080,31,0.17473701612903228,0.1184375,0.3009375,0.18250000000000002,0.21900000000000003
err_norm,sim2real,Sim_10080,32,0.17835755208333334,0.1209375,0.3003125,0.17937499999999998,0.21524999999999997
err_norm,sim2real,Sim_10080,33,0.1772906565656566,0.1209375,0.2959375,0.17500000000000002,0.21000000000000002
err_norm,sim2real,Sim_10080,34,0.17427276960784316,0.12031249999999999,0.28968750000000004,0.16937500000000005,0.20325000000000007
err_norm,sim2real,Sim_10080,35,0.17513104761904763,0.12156249999999999,0.28718750000000004,0.16562500000000005,0.19875000000000007
err_norm,sim2real,Sim_10080,36,0.17552173611111113,0.1221875,0.28468750000000004,0.16250000000000003,0.19500000000000003
err_norm,sim2real,Sim_10080,37,0.1733334684684685,0.1221875,0.27968750000000003,0.15750000000000003,0.18900000000000003
err_norm,sim2real,Sim_10080,38,0.16936567982456144,0.12031249999999999,0.27343750000000006,0.15312500000000007,0.18375000000000008
err_norm,sim2real,Sim_7_biased,1,0.016469166666666667,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_7_biased,2,0.01225375,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_7_biased,3,0.07465833333333333,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_7_biased,4,0.1259275,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_7_biased,5,0.14041333333333333,0.02,0.55,0.53,0.636
err_norm,sim2real,Sim_7_biased,6,0.1650184722222222,0.02,0.51,0.49,0.588
err_norm,sim2real,Sim_7_biased,7,0.1566635714285714,0.02,0.47,0.44999999999999996,0.5399999999999999
err_norm,sim2real,Sim_7_biased,8,0.1483158333333333,0.02,0.43,0.41,0.49199999999999994
err_norm,sim2real,Sim_7_biased,9,0.1380385185185185,0.02,0.39,0.37,0.444
err_norm,sim2real,Sim_7_biased,10,0.1331605833333333,0.02,0.37,0.35,0.42
err_norm,sim2real,Sim_7_biased,11,0.13584424242424242,0.03,0.35,0.31999999999999995,0.38399999999999995
err_norm,sim2real,Sim_7_biased,12,0.13375583333333332,0.05,0.33,0.28,0.336
err_norm,sim2real,Sim_7_biased,13,0.1317545512820513,0.05,0.33,0.28,0.336
err_norm,sim2real,Sim_7_biased,14,0.1389460119047619,0.07,0.31,0.24,0.288
err_norm,sim2real,Sim_7_biased,15,0.14320855555555553,0.07,0.31,0.24,0.288
err_norm,sim2real,Sim_7_biased,16,0.14589630208333332,0.09,0.31,0.22,0.264
err_norm,sim2real,Sim_7_biased,17,0.14657284313725488,0.09,0.29000000000000004,0.20000000000000004,0.24000000000000005
err_norm,sim2real,Sim_7_biased,18,0.15527074074074074,0.11,0.29000000000000004,0.18000000000000005,0.21600000000000005
err_norm,sim2real,Sim_7_biased,19,0.15825399122807016,0.11,0.29000000000000004,0.18000000000000005,0.21600000000000005
err_norm,sim2real,Sim_7_biased,20,0.164050375,0.11,0.29000000000000004,0.18000000000000005,0.21600000000000005
err_norm,sim2real,Sim_7_biased,21,0.16023126984126984,0.11,0.29000000000000004,0.18000000000000005,0.21600000000000005
err_norm,sim2real,Sim_7_biased,22,0.15702530303030302,0.11,0.27,0.16000000000000003,0.19200000000000003
err_norm,sim2real,Sim_7_biased,23,0.1545952536231884,0.11,0.27,0.16000000000000003,0.19200000000000003
err_norm,sim2real,Sim_7_biased,24,0.15331173611111112,0.11,0.27,0.16000000000000003,0.19200000000000003
err_norm,sim2real,Sim_7_biased,25,0.15079309999999999,0.11,0.25,0.14,0.168
err_norm,sim2real,Sim_7_biased,26,0.15069567307692308,0.11,0.25,0.14,0.168
err_norm,sim2real,Sim_7_biased,27,0.15049617283950617,0.11,0.25,0.14,0.168
err_norm,sim2real,Sim_7_biased,28,0.1760947023809524,0.13,0.29000000000000004,0.16000000000000003,0.19200000000000003
err_norm,sim2real,Sim_7_biased,29,0.1726403448275862,0.13,0.29000000000000004,0.16000000000000003,0.19200000000000003
err_norm,sim2real,Sim_7_biased,30,0.178314,0.13,0.29000000000000004,0.16000000000000003,0.19200000000000003
err_norm,sim2real,Sim_7_biased,31,0.17473701612903228,0.13,0.27,0.14,0.168
err_norm,sim2real,Sim_7_biased,32,0.17835755208333334,0.13,0.27,0.14,0.168
