t,err_weighted
15.040065,0.094580
15.060032,0.115069
15.080052,0.129475
15.100048,0.127355
15.120031,0.116501
15.140034,0.105706
15.160029,0.103403
15.180050,0.152145
15.200041,0.061922
15.220093,0.166073
15.240054,0.148923
15.260032,0.118752
15.280091,0.109257
15.300053,0.070453
15.320045,0.082767
15.340048,0.089660
15.360043,0.081478
15.380070,0.084473
15.400079,0.171227
15.420078,0.228756
15.440196,0.243580
15.460174,0.234664
15.480079,0.206868
15.500203,0.157004
15.520048,0.159500
15.540035,0.128800
15.561135,0.127349
15.580164,0.269566
15.600102,0.156034
15.620065,0.110686
15.640075,0.096643
15.660078,0.126664
15.680075,0.111361
15.700228,0.088363
15.720045,0.069164
15.740040,0.063204
15.760055,0.068694
15.780038,0.080884
15.800039,0.108216
15.820035,0.130865
15.840058,0.146600
15.860034,0.149403
15.880030,0.130782
15.900040,0.077355
15.920029,0.181684
15.940026,0.234347
15.960030,0.195805
15.980040,0.183632
16.000056,0.172976
16.020046,0.142683
16.040058,0.100391
16.060031,0.056560
16.080052,0.035602
16.100054,0.035764
16.120131,0.039952
16.140196,0.050513
16.160080,0.062160
16.180103,0.072696
16.200131,0.072776
16.220192,0.075664
16.240180,0.069970
16.260039,0.149878
16.280033,0.229218
16.300030,0.214777
16.320040,0.199246
16.340075,0.211244
16.360198,0.212366
16.381072,0.161117
16.400061,0.118903
16.420971,0.096072
16.440954,0.090044
16.460072,0.113974
16.480083,0.130167
16.500183,0.148034
16.520204,0.294112
16.540126,0.240302
16.560080,0.300164
16.580036,0.237345
16.600033,0.193054
16.620037,0.169546
16.640069,0.131974
16.660035,0.078645
16.680040,0.057855
16.700043,0.089531
16.720037,0.078656
16.740086,0.061534
16.760218,0.048929
16.780086,0.050485
16.800188,0.081959
16.820182,0.053857
16.840068,0.190023
16.860038,0.177991
16.880030,0.160577
16.900039,0.150191
16.920037,0.134422
16.940061,0.086013
16.960051,0.039116
16.980119,0.071778
17.000093,0.089657
17.020039,0.099236
17.040114,0.102891
17.060111,0.104787
17.080089,0.110674
17.100177,0.118527
17.120969,0.134586
17.140180,0.207313
17.160077,0.176807
17.180178,0.148207
17.200093,0.142551
17.220039,0.119460
17.240035,0.105481
17.260029,0.075126
17.280041,0.032676
17.300026,0.033050
17.320047,0.042993
17.340031,0.033870
17.360049,0.042665
17.380049,0.052494
17.400045,0.092617
17.420028,0.152834
17.440039,0.077478
17.460026,0.025729
17.480035,0.104900
17.500036,0.112026
17.520047,0.082107
17.540028,0.048380
17.560071,0.055004
17.580312,0.080390
